Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,arm,SG,SH,SI,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-05-04,12:54:48.230,-68,-68,100,10,1,8,25,-49,100,11,15.6,0.0,0,0,53.760025 -1.544886,64.0,52.28,202,9,4,2,508,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1754,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:49.230,-61,-62,100,11,0,8,25,-77,100,9,15.5,0.0,0,0,53.760025 -1.544886,64.0,52.28,202,9,3,-2,464,789,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1119,1473,1732,1501,1500,1127,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:50.230,-70,-68,100,9,1,8,25,-66,100,11,15.5,0.0,0,0,53.760243 -1.544561,56.0,37.28,207,10,3,-4,570,105,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1367,1473,1785,1501,1500,1389,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:51.230,-61,-65,99,10,0,8,25,-69,100,9,15.6,0.0,0,0,53.760243 -1.544561,56.0,37.28,207,10,2,-1,589,-17,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1401,1473,1794,1500,1500,1425,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:52.230,-73,-61,100,10,1,8,25,-66,100,11,15.6,0.0,0,0,53.760473 -1.544373,57.1,25.31,208,10,4,-30,621,259,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1322,1478,1810,1501,1500,1341,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:53.230,-76,-63,99,10,1,8,25,-65,100,10,15.5,0.0,0,0,53.760473 -1.544373,57.1,25.31,208,10,4,1,630,-3,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1815,1501,1500,1421,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:54.230,-76,-60,100,10,1,8,25,-64,100,10,15.5,0.0,0,0,53.760716 -1.544153,65.7,25.76,208,10,9,-1,618,104,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1367,1473,1809,1502,1500,1389,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:55.230,-73,-69,100,10,1,8,25,-70,100,10,15.4,0.0,0,0,53.760716 -1.544153,65.7,25.76,208,10,232,-20,587,336,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1298,1476,1793,1566,1500,1316,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:56.230,-76,-65,100,10,1,8,25,-62,100,10,15.4,0.0,0,0,53.760992 -1.543898,67.7,29.17,207,10,74,-106,523,70,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1377,1491,1761,1521,1500,1399,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:57.230,-63,-67,100,10,0,8,25,-66,100,11,15.4,0.0,0,0,53.760992 -1.543898,67.7,29.17,207,10,5,-52,553,1,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1396,1481,1776,1501,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:58.230,-69,-68,100,10,1,8,25,-63,100,10,15.4,0.0,0,0,53.761235 -1.543540,63.1,57.35,209,10,6,-66,540,39,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1385,1484,1770,1501,1500,1408,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:54:59.230,-64,-75,100,10,0,8,25,-64,100,14,15.5,0.0,0,0,53.761235 -1.543540,63.1,57.35,209,10,4,5,448,-12,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1399,1471,1724,1501,1500,1423,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:00.230,-71,-73,100,10,0,8,25,-72,100,10,15.5,0.0,0,0,53.761286 -1.543098,61.6,100.97,208,10,6,4,462,88,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1371,1471,1731,1501,1500,1393,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:01.230,-83,-81,91,5,1,8,25,-79,100,11,15.5,0.0,0,0,53.761286 -1.543098,61.6,100.97,208,10,368,-4,351,302,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1309,1473,1675,1609,1500,1327,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:02.230,-85,-70,100,7,1,8,25,-73,100,10,15.5,0.0,0,0,53.761152 -1.542656,61.7,128.53,209,10,35,-224,460,2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1396,1512,1730,1509,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:03.230,-67,-76,100,10,0,8,25,-65,100,11,15.5,0.0,0,0,53.761152 -1.542656,61.7,128.53,209,10,6,-3,375,-4,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1473,1687,1501,1500,1421,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:04.230,-72,-68,100,10,1,8,25,-66,100,10,15.5,0.0,0,0,53.760979 -1.542275,57.6,150.23,210,10,5,95,589,-183,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1448,1455,1794,1501,1500,1475,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:05.230,-72,-66,100,10,1,8,25,-74,100,11,15.5,0.0,0,0,53.760691 -1.542336,66.7,215.11,203,8,3,-125,1024,1,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1396,1494,2012,1501,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:06.230,-83,-58,100,11,1,8,25,-57,100,11,15.3,0.0,0,0,53.760691 -1.542336,66.7,215.11,203,8,3,192,1024,-12,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1399,1438,2012,1501,1500,1423,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:07.230,-83,-58,100,10,1,8,25,-55,100,11,15.3,0.0,0,0,53.760441 -1.542784,89.5,238.14,196,9,2,-8,1024,165,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1349,1474,2012,1500,1500,1370,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:08.230,-83,-52,100,11,1,8,25,-53,100,9,15.3,0.0,0,0,53.760441 -1.542784,89.5,238.14,196,9,2,6,1024,-10,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1399,1471,2012,1500,1500,1423,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:09.230,-75,-50,100,11,1,8,25,-50,100,10,15.3,0.0,0,0,53.760243 -1.543353,84.7,234.35,192,10,2,9,1024,-15,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1400,1471,2012,1500,1500,1424,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:10.230,-60,-55,100,10,0,8,25,-71,100,12,15.3,0.0,0,0,53.760243 -1.543353,84.7,234.35,192,10,2,133,1024,-4,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1449,2012,1500,1500,1421,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:11.230,-57,-52,100,11,1,8,25,-50,100,11,15.3,0.0,0,0,53.759987 -1.543930,85.1,230.36,186,10,3,105,1024,-9,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1399,1454,2012,1501,1500,1422,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:12.230,-56,-45,100,11,1,8,25,-61,100,11,15.2,0.0,0,0,53.759987 -1.543930,85.1,230.36,186,10,2,41,1008,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1465,2004,1500,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:13.230,-57,-58,100,11,0,8,25,-54,100,11,15.2,0.0,0,0,53.759724 -1.544415,79.2,222.09,188,10,4,14,1024,51,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1382,1470,2012,1501,1500,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:14.230,-58,-58,100,11,0,8,25,-58,100,10,15.2,0.0,0,0,53.759724 -1.544415,79.2,222.09,188,10,3,283,843,242,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1327,1421,1921,1501,1500,1347,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:15.230,-69,-55,100,10,1,8,25,-46,100,10,15.2,0.0,0,0,53.759462 -1.544761,63.9,214.05,194,10,5,-4,480,265,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1320,1473,1740,1501,1500,1339,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:16.230,-69,-47,100,11,1,8,25,-48,100,11,15.3,0.0,0,0,53.759462 -1.544761,63.9,214.05,194,10,223,-47,546,298,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1310,1481,1773,1563,1500,1328,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:17.230,-53,-53,100,11,0,8,25,-61,100,10,15.3,0.0,0,0,53.759238 -1.545021,50.3,226.34,202,10,160,-311,611,15,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1392,1528,1805,1545,1500,1416,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:18.230,-72,-72,100,10,0,8,25,-75,100,10,15.4,0.0,0,0,53.759238 -1.545021,50.3,226.34,202,10,60,-319,646,16,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1392,1530,1823,1517,1500,1415,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:19.230,-77,-60,100,10,1,8,25,-54,100,10,15.4,0.0,0,0,53.759148 -1.545363,49.0,266.57,207,10,150,-224,543,94,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1373,1514,1771,1542,1500,1395,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:20.230,-79,-73,100,9,1,8,25,-73,100,10,15.3,0.0,0,0,53.759148 -1.545363,49.0,266.57,207,10,139,-232,535,82,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1373,1513,1767,1539,1500,1395,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:21.230,-75,-65,100,9,1,8,25,-68,100,10,15.3,0.0,0,0,53.759257 -1.545703,54.2,326.45,211,10,4,-20,525,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1476,1762,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:22.230,-75,-54,100,11,1,8,25,-62,100,11,15.3,0.0,0,0,53.759257 -1.545703,54.2,326.45,211,10,3,-5,580,-342,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1497,1473,1790,1501,1500,1526,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:23.230,-75,-58,100,10,1,8,25,-53,100,10,15.3,0.0,0,0,53.759513 -1.545680,56.0,33.90,213,9,163,-3,462,569,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1216,1473,1731,1546,1500,1229,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:24.230,-75,-54,100,11,1,8,25,-54,100,12,15.3,0.0,0,0,53.759513 -1.545680,56.0,33.90,213,9,8,-2,487,4,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1395,1473,1743,1502,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:25.230,-69,-53,100,11,1,8,25,-74,100,10,15.4,0.0,0,0,53.759680 -1.545360,70.3,57.52,210,8,3,4,544,-219,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1459,1471,1772,1501,1500,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:26.230,-65,-68,100,10,0,8,25,-68,100,11,15.4,0.0,0,0,53.759680 -1.545360,70.3,57.52,210,8,-9,-94,432,390,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1280,1489,1716,1498,1500,1298,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:27.230,-52,-68,100,11,0,8,25,-55,100,10,15.4,0.0,0,0,53.759756 -1.544828,70.4,97.63,205,11,1,0,426,560,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1219,1472,1713,1500,1500,1233,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:28.230,-55,-46,100,11,1,8,25,-51,100,12,15.4,0.0,0,0,53.759756 -1.544828,70.4,97.63,205,11,1,6,368,-49,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1410,1471,1684,1500,1500,1434,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:29.230,-60,-68,100,10,0,8,25,-55,100,12,15.4,0.0,0,0,53.759724 -1.544213,77.6,73.94,201,11,-16,8,476,-123,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1431,1471,1738,1496,1500,1457,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:30.230,-61,-57,100,11,1,8,25,-66,100,12,15.4,0.0,0,0,53.759852 -1.543686,64.9,73.32,202,11,-260,-73,554,-270,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1474,1485,1777,1429,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:31.230,-60,-60,100,10,0,8,25,-56,100,10,15.4,0.0,0,0,53.759852 -1.543686,64.9,73.32,202,11,-242,-159,548,0,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1396,1500,1774,1435,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:32.230,-62,-58,100,10,1,8,25,-62,100,12,15.4,0.0,0,0,53.759974 -1.543236,63.8,57.02,205,11,-27,-287,496,204,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1339,1524,1748,1493,1500,1359,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:33.230,-76,-67,100,9,1,8,25,-64,100,11,15.3,0.0,0,0,53.759974 -1.543236,63.8,57.02,205,11,4,-184,426,310,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1306,1504,1713,1501,1500,1325,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:34.230,-76,-68,100,10,1,8,25,-72,100,11,15.3,0.0,0,0,53.760217 -1.543006,63.7,0.44,206,11,3,0,426,210,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1337,1472,1713,1501,1500,1357,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:35.230,-72,-74,100,9,0,8,25,-75,100,10,15.4,0.0,0,0,53.760217 -1.543006,63.7,0.44,206,11,-142,-80,429,-260,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1471,1486,1714,1462,1500,1499,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:36.230,-81,-77,98,9,1,8,25,-69,100,10,15.4,0.0,0,0,53.760460 -1.543250,54.9,312.17,208,11,4,-206,431,-1,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1509,1715,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:37.230,-81,-59,100,10,1,8,25,-62,100,10,15.4,0.0,0,0,53.760460 -1.543250,54.9,312.17,208,11,4,-179,436,431,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1267,1504,1718,1501,1500,1283,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:38.230,-69,-75,100,10,0,8,25,-71,100,10,15.4,0.0,0,0,53.760556 -1.543616,50.1,276.92,209,11,4,-60,610,646,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1185,1483,1805,1501,1500,1196,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:39.230,-71,-69,100,10,1,8,25,-71,100,11,15.4,0.0,0,0,53.760556 -1.543616,50.1,276.92,209,11,16,-18,703,589,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1208,1476,1851,1504,1500,1221,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:40.230,-71,-63,100,10,1,8,25,-58,100,10,15.4,0.0,0,0,53.760480 -1.543938,46.9,229.89,208,11,21,-84,654,59,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1380,1487,1827,1506,1500,1402,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:41.230,-62,-66,100,10,0,8,25,-58,100,10,15.2,0.0,0,0,53.760480 -1.543938,46.9,229.89,208,11,7,-72,622,159,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1351,1485,1811,1502,1500,1372,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:42.230,-61,-84,100,10,0,8,25,-62,100,10,15.2,0.0,0,0,53.760320 -1.544183,41.5,226.38,211,11,-63,-29,621,-614,12,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1590,1476,1810,1484,1500,1615,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:43.230,-58,-84,100,11,0,8,25,-67,100,10,15.3,0.0,0,0,53.760320 -1.544183,41.5,226.38,211,11,4,-5,649,-1,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1473,1824,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:44.230,-61,-67,100,10,0,8,25,-58,100,10,15.3,0.0,0,0,53.760211 -1.544431,38.4,240.35,215,10,3,-244,753,201,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1339,1516,1876,1501,1500,1359,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:55:45.230,-67,-66,100,11,0,8,25,-64,100,11,15.2,0.0,0,0,53.760211 -1.544431,38.4,240.35,215,10,59,-2,510,537,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1228,1473,1755,1520,1500,1242,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
